target,surrogate,bulk_R2,bulk_coincident_recovery,bulk,coincident count,bin_r2,bin_target/surrogate_ratio,bin_coincident_recovery
BR2-K015,BR2-K014,0.943818518,0.548032407,all,31251,0.943818518,1.049401272,0.548032407
BR2-K015,BR2-K014,0.943818518,0.548032407,all,31251,0.943818518,1.049401272,0.548032407
BR2-K015,BR2-K009,0.90856103,0.508329826,all,28987,0.90856103,1.037046979,0.508329826
BR2-K015,BR2-K009,0.90856103,0.508329826,all,28987,0.90856103,1.037046979,0.508329826
BR2-K015,BR2-K012,0.889373517,0.559150533,all,27430,0.897008044,1.021981862,0.568627045
BR2-K015,BR2-K012,0.889373517,0.559150533,all,27430,0.897008044,1.021981862,0.568627045
BR2-K015,BR2-K006,0.885072954,0.39828844,all,22712,0.885072954,1.110492657,0.39828844
BR2-K015,BR2-K006,0.885072954,0.39828844,all,22712,0.885072954,1.110492657,0.39828844
BR2-K015,BR2-K011,0.879424456,0.38047138,all,21696,0.879424456,1.079675468,0.38047138
BR2-K015,BR2-K011,0.879424456,0.38047138,all,21696,0.879424456,1.079675468,0.38047138
BR2-K015,BR2-K013,0.868060983,0.50273569,all,28668,0.868060983,1.074383026,0.50273569
BR2-K015,BR2-K013,0.868060983,0.50273569,all,28668,0.868060983,1.074383026,0.50273569
BR2-K015,BR2-K005,0.839570896,0.579685746,all,33056,0.839570896,1.024979089,0.579685746
BR2-K015,BR2-K005,0.839570896,0.579685746,all,33056,0.839570896,1.024979089,0.579685746
BR2-K015,BR2-K010,0.825195374,0.357060185,all,17255,0.902788121,1.068009929,0.357698128
BR2-K015,BR2-K010,0.825195374,0.357060185,all,17255,0.902788121,1.068009929,0.357698128
BR2-K015,BR2-K002,0.823625984,0.55911546,all,31883,0.823625984,1.067667837,0.55911546
BR2-K015,BR2-K002,0.823625984,0.55911546,all,31883,0.823625984,1.067667837,0.55911546
BR2-K015,BR2-K007,0.815946322,0.397797419,all,22684,0.815946322,1.04333388,0.397797419
BR2-K015,BR2-K007,0.815946322,0.397797419,all,22684,0.815946322,1.04333388,0.397797419
BR2-K016,BR2-K017,0.963156982,0.378402076,all,21578,0.963156982,0.949302519,0.378402076
BR2-K016,BR2-K017,0.963156982,0.378402076,all,21578,0.963156982,0.949302519,0.378402076
BR2-K016,BR2-K019,0.926460553,0.479096521,all,27320,0.926460553,0.960139764,0.479096521
BR2-K016,BR2-K019,0.926460553,0.479096521,all,27320,0.926460553,0.960139764,0.479096521
BR2-K016,BR2-K020,0.899665972,0.512012486,all,26808,0.911634846,0.95569289,0.510055366
BR2-K016,BR2-K020,0.899665972,0.512012486,all,26808,0.911634846,0.95569289,0.510055366
BR2-K016,BR2-K006,0.856145707,0.36246142,all,20669,0.856145707,0.931200542,0.36246142
BR2-K016,BR2-K006,0.856145707,0.36246142,all,20669,0.856145707,0.931200542,0.36246142
BR2-K016,BR2-K018,0.84933613,0.421331369,all,13008,0.932201425,0.96874078,0.49097909
BR2-K016,BR2-K018,0.84933613,0.421331369,all,13008,0.932201425,0.96874078,0.49097909
BR2-K016,BR2-K014,0.825610278,0.363987093,all,20756,0.825610278,0.91388883,0.363987093
BR2-K016,BR2-K014,0.825610278,0.363987093,all,20756,0.825610278,0.91388883,0.363987093
BR2-K016,BR2-K005,0.815115784,0.5014906,all,28597,0.815115784,1.003374602,0.5014906
BR2-K016,BR2-K005,0.815115784,0.5014906,all,28597,0.815115784,1.003374602,0.5014906
BR2-K016,BR2-K012,0.795741804,0.529443743,all,25451,0.7950857,0.965689736,0.527602148
BR2-K016,BR2-K012,0.795741804,0.529443743,all,25451,0.7950857,0.965689736,0.527602148
BR2-K016,BR2-K013,0.782015058,0.46750491,all,26659,0.782015058,1.002417175,0.46750491
BR2-K016,BR2-K013,0.782015058,0.46750491,all,26659,0.782015058,1.002417175,0.46750491
BR2-K016,BR2-K003,0.770067842,0.527409512,all,22949,0.779482796,0.9965613,0.524249001
BR2-K016,BR2-K003,0.770067842,0.527409512,all,22949,0.779482796,0.9965613,0.524249001
BR2-K017,BR2-K016,0.963156982,0.378402076,all,21578,0.963156982,1.053404979,0.378402076
BR2-K017,BR2-K016,0.963156982,0.378402076,all,21578,0.963156982,1.053404979,0.378402076
BR2-K017,BR2-K019,0.933982618,0.323372615,all,18440,0.933982618,1.018636253,0.323372615
BR2-K017,BR2-K019,0.933982618,0.323372615,all,18440,0.933982618,1.018636253,0.323372615
BR2-K017,BR2-K020,0.918668213,0.428486251,all,22271,0.92533062,1.016398887,0.423733328
BR2-K017,BR2-K020,0.918668213,0.428486251,all,22271,0.92533062,1.016398887,0.423733328
BR2-K017,BR2-K018,0.897390652,0.29194725,all,8668,0.938617152,0.996589035,0.327168415
BR2-K017,BR2-K018,0.897390652,0.29194725,all,8668,0.938617152,0.996589035,0.327168415
BR2-K017,BR2-K006,0.865987801,0.178223204,all,10163,0.865987801,1.008682176,0.178223204
BR2-K017,BR2-K006,0.865987801,0.178223204,all,10163,0.865987801,1.008682176,0.178223204
BR2-K017,BR2-K005,0.837284124,0.343785073,all,19604,0.837284124,1.109543755,0.343785073
BR2-K017,BR2-K005,0.837284124,0.343785073,all,19604,0.837284124,1.109543755,0.343785073
BR2-K017,BR2-K014,0.835511842,0.270991162,all,15453,0.835511842,1.027298322,0.270991162
BR2-K017,BR2-K014,0.835511842,0.270991162,all,15453,0.835511842,1.027298322,0.270991162
BR2-K017,BR2-K012,0.818136686,0.349624719,all,16201,0.818279307,1.080801163,0.335848587
BR2-K017,BR2-K012,0.818136686,0.349624719,all,16201,0.818279307,1.080801163,0.335848587
BR2-K017,BR2-K003,0.80791092,0.366284371,all,15851,0.813830658,1.097979914,0.362101656
BR2-K017,BR2-K003,0.80791092,0.366284371,all,15851,0.813830658,1.097979914,0.362101656
BR2-K017,BR2-K008,0.802992778,0.22362514,all,10288,0.867892656,0.976232172,0.259804541
BR2-K017,BR2-K008,0.802992778,0.22362514,all,10288,0.867892656,0.976232172,0.259804541
BR2-K018,BR2-K017,0.897390652,0.29194725,all,8668,0.938617152,1.003422639,0.327168415
BR2-K018,BR2-K017,0.897390652,0.29194725,all,8668,0.938617152,1.003422639,0.327168415
BR2-K018,BR2-K019,0.855599864,0.48954826,all,14182,0.953557538,0.989891196,0.535291009
BR2-K018,BR2-K019,0.855599864,0.48954826,all,14182,0.953557538,0.989891196,0.535291009
BR2-K018,BR2-K016,0.84933613,0.421331369,all,13008,0.932201425,1.032267889,0.49097909
BR2-K018,BR2-K016,0.84933613,0.421331369,all,13008,0.932201425,1.032267889,0.49097909
BR2-K018,BR2-K020,0.836249981,0.638310185,all,17792,0.936120892,0.993718875,0.671548275
BR2-K018,BR2-K020,0.836249981,0.638310185,all,17792,0.936120892,0.993718875,0.671548275
BR2-K018,BR2-K013,0.737221281,0.503244248,all,15009,0.810627006,0.972874565,0.566505624
BR2-K018,BR2-K013,0.737221281,0.503244248,all,15009,0.810627006,0.972874565,0.566505624
BR2-K018,BR2-K014,0.726699624,0.570566779,all,16583,0.821408103,0.932327879,0.625915302
BR2-K018,BR2-K014,0.726699624,0.570566779,all,16583,0.821408103,0.932327879,0.625915302
BR2-K018,BR2-K008,0.718018498,0.553766835,all,14086,0.822891227,0.915094482,0.639400817
BR2-K018,BR2-K008,0.718018498,0.553766835,all,14086,0.822891227,0.915094482,0.639400817
BR2-K018,BR2-K012,0.715526517,0.546804854,all,11839,0.809125001,0.919256001,0.668492377
BR2-K018,BR2-K012,0.715526517,0.546804854,all,11839,0.809125001,0.919256001,0.668492377
BR2-K018,BR2-K006,0.707198196,0.452844416,all,13947,0.848758526,0.909824922,0.526421076
BR2-K018,BR2-K006,0.707198196,0.452844416,all,13947,0.848758526,0.909824922,0.526421076
BR2-K018,BR2-K009,0.686686479,0.455825617,all,12629,0.727549854,0.956150945,0.476673964
BR2-K018,BR2-K009,0.686686479,0.455825617,all,12629,0.727549854,0.956150945,0.476673964
BR2-K019,BR2-K020,0.943056391,0.609901094,all,32083,0.958373814,0.991153954,0.610418767
BR2-K019,BR2-K020,0.943056391,0.609901094,all,32083,0.958373814,0.991153954,0.610418767
BR2-K019,BR2-K017,0.933982618,0.323372615,all,18440,0.933982618,0.981704703,0.323372615
BR2-K019,BR2-K017,0.933982618,0.323372615,all,18440,0.933982618,0.981704703,0.323372615
BR2-K019,BR2-K016,0.926460553,0.479096521,all,27320,0.926460553,1.041515035,0.479096521
BR2-K019,BR2-K016,0.926460553,0.479096521,all,27320,0.926460553,1.041515035,0.479096521
BR2-K019,BR2-K018,0.855599864,0.48954826,all,14182,0.953557538,1.010212035,0.535291009
BR2-K019,BR2-K018,0.855599864,0.48954826,all,14182,0.953557538,1.010212035,0.535291009
BR2-K019,BR2-K014,0.825699114,0.46939885,all,26767,0.825699114,0.932611182,0.46939885
BR2-K019,BR2-K014,0.825699114,0.46939885,all,26767,0.825699114,0.932611182,0.46939885
BR2-K019,BR2-K006,0.820624585,0.446040264,all,25435,0.820624585,0.959700317,0.446040264
BR2-K019,BR2-K006,0.820624585,0.446040264,all,25435,0.820624585,0.959700317,0.446040264
BR2-K019,BR2-K012,0.801027208,0.577721661,all,28272,0.808944855,0.973404922,0.586081801
BR2-K019,BR2-K012,0.801027208,0.577721661,all,28272,0.808944855,0.973404922,0.586081801
BR2-K019,BR2-K013,0.793661729,0.552328844,all,31496,0.793661729,1.021384219,0.552328844
BR2-K019,BR2-K013,0.793661729,0.552328844,all,31496,0.793661729,1.021384219,0.552328844
BR2-K019,BR2-K005,0.774855551,0.58673541,all,33458,0.774855551,0.996128789,0.58673541
BR2-K019,BR2-K005,0.774855551,0.58673541,all,33458,0.774855551,0.996128789,0.58673541
BR2-K019,BR2-K004,0.753973694,0.537528058,all,30652,0.753973694,1.006367124,0.537528058
BR2-K019,BR2-K004,0.753973694,0.537528058,all,30652,0.753973694,1.006367124,0.537528058
BR2-K020,BR2-K019,0.943056391,0.609901094,all,32083,0.958373814,1.008924997,0.610418767
BR2-K020,BR2-K019,0.943056391,0.609901094,all,32083,0.958373814,1.008924997,0.610418767
BR2-K020,BR2-K017,0.918668213,0.428486251,all,22271,0.92533062,0.983865697,0.423733328
BR2-K020,BR2-K017,0.918668213,0.428486251,all,22271,0.92533062,0.983865697,0.423733328
BR2-K020,BR2-K016,0.899665972,0.512012486,all,26808,0.911634846,1.046361243,0.510055366
BR2-K020,BR2-K016,0.899665972,0.512012486,all,26808,0.911634846,1.046361243,0.510055366
BR2-K020,BR2-K018,0.836249981,0.638310185,all,17792,0.936120892,1.006320827,0.671548275
BR2-K020,BR2-K018,0.836249981,0.638310185,all,17792,0.936120892,1.006320827,0.671548275
BR2-K020,BR2-K014,0.825497716,0.597485269,all,30937,0.809502207,0.945144421,0.5886147
BR2-K020,BR2-K014,0.825497716,0.597485269,all,30937,0.809502207,0.945144421,0.5886147
BR2-K020,BR2-K006,0.803774496,0.449372194,all,23644,0.800820984,0.960451691,0.449856352
BR2-K020,BR2-K006,0.803774496,0.449372194,all,23644,0.800820984,0.960451691,0.449856352
BR2-K020,BR2-K012,0.800572366,0.617915264,all,27729,0.815523375,0.980864333,0.633458217
BR2-K020,BR2-K012,0.800572366,0.617915264,all,27729,0.815523375,0.980864333,0.633458217
BR2-K020,BR2-K013,0.793799424,0.561062009,all,29579,0.798730161,1.032156658,0.56277707
BR2-K020,BR2-K013,0.793799424,0.561062009,all,29579,0.798730161,1.032156658,0.56277707
BR2-K020,BR2-K005,0.774986549,0.636591611,all,33394,0.765485133,0.987936131,0.635362164
BR2-K020,BR2-K005,0.774986549,0.636591611,all,33394,0.765485133,0.987936131,0.635362164
BR2-K020,BR2-K015,0.767291748,0.7784617,all,40697,0.744518571,0.968784459,0.774310775
BR2-K020,BR2-K015,0.767291748,0.7784617,all,40697,0.744518571,0.968784459,0.774310775
BTH-T001,BTH-T002,0.956477989,0.396762373,all,76445,0.956477989,0.981860228,0.396762373
BTH-T001,BTH-T002,0.956477989,0.396762373,all,76445,0.956477989,0.981860228,0.396762373
BTH-T001,BTH-T003,0.934886387,0.448357831,all,81358,0.93433337,0.965349887,0.501763864
BTH-T001,BTH-T003,0.934886387,0.448357831,all,81358,0.93433337,0.965349887,0.501763864
BTH-T001,BTH-T014,0.933072434,0.49225108,all,94843,0.933072434,0.97552801,0.49225108
BTH-T001,BTH-T014,0.933072434,0.49225108,all,94843,0.933072434,0.97552801,0.49225108
BTH-T001,BTH-T017,0.930876955,0.512440832,all,98733,0.930876955,0.986777421,0.512440832
BTH-T001,BTH-T017,0.930876955,0.512440832,all,98733,0.930876955,0.986777421,0.512440832
BTH-T001,BTH-T016,0.928835889,0.410391754,all,79071,0.928835889,0.955223474,0.410391754
BTH-T001,BTH-T016,0.928835889,0.410391754,all,79071,0.928835889,0.955223474,0.410391754
BTH-T001,BTH-T015,0.924477296,0.406410895,all,63451,0.919492225,1.002641572,0.391327409
BTH-T001,BTH-T015,0.924477296,0.406410895,all,63451,0.919492225,1.002641572,0.391327409
BTH-T001,BTH-T004,0.923817685,0.430519224,all,82949,0.923817685,0.961372322,0.430519224
BTH-T001,BTH-T004,0.923817685,0.430519224,all,82949,0.923817685,0.961372322,0.430519224
BTH-T001,BTH-T007,0.922085432,0.267054891,all,51454,0.922085432,1.016286205,0.267054891
BTH-T001,BTH-T007,0.922085432,0.267054891,all,51454,0.922085432,1.016286205,0.267054891
BTH-T001,BTH-T005,0.92055601,0.449914881,all,76533,0.917980849,0.961499476,0.459359695
BTH-T001,BTH-T005,0.92055601,0.449914881,all,76533,0.917980849,0.961499476,0.459359695
BTH-T001,BTH-T032,0.92051595,0.260006643,all,50096,0.92051595,0.984103267,0.260006643
BTH-T001,BTH-T032,0.92051595,0.260006643,all,50096,0.92051595,0.984103267,0.260006643
BTH-T002,BTH-T003,0.95934876,0.444589769,all,80935,0.960020762,0.984731989,0.499155072
BTH-T002,BTH-T003,0.95934876,0.444589769,all,80935,0.960020762,0.984731989,0.499155072
BTH-T002,BTH-T001,0.956477989,0.396762373,all,76445,0.956477989,1.018474903,0.396762373
BTH-T002,BTH-T001,0.956477989,0.396762373,all,76445,0.956477989,1.018474903,0.396762373
BTH-T002,BTH-T004,0.946366998,0.442866633,all,85328,0.946366998,0.979034748,0.442866633
BTH-T002,BTH-T004,0.946366998,0.442866633,all,85328,0.946366998,0.979034748,0.442866633
BTH-T002,BTH-T017,0.935765263,0.481097409,all,92694,0.935765263,1.002039869,0.481097409
BTH-T002,BTH-T017,0.935765263,0.481097409,all,92694,0.935765263,1.002039869,0.481097409
BTH-T002,BTH-T018,0.935171658,0.495894577,all,95545,0.935171658,1.002460284,0.495894577
BTH-T002,BTH-T018,0.935171658,0.495894577,all,95545,0.935171658,1.002460284,0.495894577
BTH-T002,BTH-T014,0.930310333,0.329118917,all,63412,0.930310333,0.990433903,0.329118917
BTH-T002,BTH-T014,0.930310333,0.329118917,all,63412,0.930310333,0.990433903,0.329118917
BTH-T002,BTH-T005,0.927646535,0.422894868,all,69427,0.925415019,0.977752984,0.416708681
BTH-T002,BTH-T005,0.927646535,0.422894868,all,69427,0.925415019,0.977752984,0.416708681
BTH-T002,BTH-T016,0.925516093,0.386065438,all,74384,0.925516093,0.970307893,0.386065438
BTH-T002,BTH-T016,0.925516093,0.386065438,all,74384,0.925516093,0.970307893,0.386065438
BTH-T002,BTH-T015,0.920938036,0.384326731,all,59058,0.915224821,1.019100189,0.36423404
BTH-T002,BTH-T015,0.920938036,0.384326731,all,59058,0.915224821,1.019100189,0.36423404
BTH-T002,BTH-T019,0.92075853,0.33168805,all,61273,0.921515465,0.970168503,0.377892491
BTH-T002,BTH-T019,0.92075853,0.33168805,all,61273,0.921515465,0.970168503,0.377892491
BTH-T003,BTH-T002,0.95934876,0.444589769,all,80935,0.960020762,1.015504738,0.499155072
BTH-T003,BTH-T002,0.95934876,0.444589769,all,80935,0.960020762,1.015504738,0.499155072
BTH-T003,BTH-T004,0.952743713,0.585881706,all,107294,0.952447267,0.997805081,0.661720446
BTH-T003,BTH-T004,0.952743713,0.585881706,all,107294,0.952447267,0.997805081,0.661720446
BTH-T003,BTH-T001,0.934886387,0.448357831,all,81358,0.93433337,1.035893839,0.501763864
BTH-T003,BTH-T001,0.934886387,0.448357831,all,81358,0.93433337,1.035893839,0.501763864
BTH-T003,BTH-T018,0.932816998,0.63952728,all,116932,0.932095639,1.014948832,0.721161437
BTH-T003,BTH-T018,0.932816998,0.63952728,all,116932,0.932095639,1.014948832,0.721161437
BTH-T003,BTH-T019,0.922681443,0.528333126,all,97789,0.922681919,0.979141332,0.603099714
BTH-T003,BTH-T019,0.922681443,0.528333126,all,97789,0.922681919,0.979141332,0.603099714
BTH-T003,BTH-T005,0.919397591,0.578989163,all,105537,0.918300241,0.990404735,0.650884399
BTH-T003,BTH-T005,0.919397591,0.578989163,all,105537,0.918300241,0.990404735,0.650884399
BTH-T003,BTH-T017,0.918853014,0.630724755,all,114942,0.917559371,1.014923881,0.708888396
BTH-T003,BTH-T017,0.918853014,0.630724755,all,114942,0.917559371,1.014923881,0.708888396
BTH-T003,BTH-T016,0.913445564,0.540945233,all,99050,0.912387865,0.979505759,0.610876752
BTH-T003,BTH-T016,0.913445564,0.540945233,all,99050,0.912387865,0.979505759,0.610876752
BTH-T003,BTH-T007,0.912185772,0.382624356,all,69708,0.91072395,1.041317069,0.42991415
BTH-T003,BTH-T007,0.912185772,0.382624356,all,69708,0.91072395,1.041317069,0.42991415
BTH-T003,BTH-T014,0.907426591,0.444153795,all,81107,0.906657872,1.003698132,0.500215858
BTH-T003,BTH-T014,0.907426591,0.444153795,all,81107,0.906657872,1.003698132,0.500215858
BTH-T004,BTH-T003,0.952743713,0.585881706,all,107294,0.952447267,1.002199748,0.661720446
BTH-T004,BTH-T003,0.952743713,0.585881706,all,107294,0.952447267,1.002199748,0.661720446
BTH-T004,BTH-T002,0.946366998,0.442866633,all,85328,0.946366998,1.021414207,0.442866633
BTH-T004,BTH-T002,0.946366998,0.442866633,all,85328,0.946366998,1.021414207,0.442866633
BTH-T004,BTH-T005,0.936432106,0.646912888,all,109640,0.93340758,0.993165505,0.658071641
BTH-T004,BTH-T005,0.936432106,0.646912888,all,109640,0.93340758,0.993165505,0.658071641
BTH-T004,BTH-T019,0.926039827,0.53745225,all,99422,0.926139397,0.981451553,0.613171008
BTH-T004,BTH-T019,0.926039827,0.53745225,all,99422,0.926139397,0.981451553,0.613171008
BTH-T004,BTH-T018,0.925347985,0.637762622,all,122879,0.925347985,1.019866693,0.637762622
BTH-T004,BTH-T018,0.925347985,0.637762622,all,122879,0.925347985,1.019866693,0.637762622
BTH-T004,BTH-T007,0.924924093,0.439171234,all,84616,0.924924093,1.041641462,0.439171234
BTH-T004,BTH-T007,0.924924093,0.439171234,all,84616,0.924924093,1.041641462,0.439171234
BTH-T004,BTH-T001,0.923817685,0.430519224,all,82949,0.923817685,1.040179727,0.430519224
BTH-T004,BTH-T001,0.923817685,0.430519224,all,82949,0.923817685,1.040179727,0.430519224
BTH-T004,BTH-T006,0.91976908,0.524985468,all,73496,0.929252241,1.007370574,0.524555531
BTH-T004,BTH-T006,0.91976908,0.524985468,all,73496,0.929252241,1.007370574,0.524555531
BTH-T004,BTH-T017,0.91600412,0.622892792,all,120014,0.91600412,1.017722575,0.622892792
BTH-T004,BTH-T017,0.91600412,0.622892792,all,120014,0.91600412,1.017722575,0.622892792
BTH-T004,BTH-T014,0.909863023,0.499626308,all,96264,0.909863023,1.008951061,0.499626308
BTH-T004,BTH-T014,0.909863023,0.499626308,all,96264,0.909863023,1.008951061,0.499626308
BTH-T005,BTH-T006,0.955672803,0.597424639,all,70845,0.9543965,1.013909007,0.621191263
BTH-T005,BTH-T006,0.955672803,0.597424639,all,70845,0.9543965,1.013909007,0.621191263
BTH-T005,BTH-T007,0.945217648,0.505491197,all,84508,0.943432054,1.049789947,0.507226544
BTH-T005,BTH-T007,0.945217648,0.505491197,all,84508,0.943432054,1.049789947,0.507226544
BTH-T005,BTH-T004,0.936432106,0.646912888,all,109640,0.93340758,1.006881526,0.658071641
BTH-T005,BTH-T004,0.936432106,0.646912888,all,109640,0.93340758,1.006881526,0.658071641
BTH-T005,BTH-T020,0.931355134,0.55230132,all,93078,0.929835774,1.015379516,0.55866465
BTH-T005,BTH-T020,0.931355134,0.55230132,all,93078,0.929835774,1.015379516,0.55866465
BTH-T005,BTH-T009,0.929936383,0.545434728,all,93669,0.927763271,1.041841085,0.562211899
BTH-T005,BTH-T009,0.929936383,0.545434728,all,93669,0.927763271,1.041841085,0.562211899
BTH-T005,BTH-T002,0.927646535,0.422894868,all,69427,0.925415019,1.022753207,0.416708681
BTH-T005,BTH-T002,0.927646535,0.422894868,all,69427,0.925415019,1.022753207,0.416708681
BTH-T005,BTH-T008,0.927002164,0.601156369,all,31217,0.917655886,1.040949266,0.592319223
BTH-T005,BTH-T008,0.927002164,0.601156369,all,31217,0.917655886,1.040949266,0.592319223
BTH-T005,BTH-T021,0.926203414,0.580208852,all,98650,0.924715638,0.997024065,0.592108422
BTH-T005,BTH-T021,0.926203414,0.580208852,all,98650,0.924715638,0.997024065,0.592108422
BTH-T005,BTH-T022,0.925431726,0.592545881,all,100463,0.922911554,1.00315923,0.602990253
BTH-T005,BTH-T022,0.925431726,0.592545881,all,100463,0.922911554,1.00315923,0.602990253
BTH-T005,BTH-T017,0.923505842,0.674275453,all,114222,0.920151151,1.024725722,0.685573322
BTH-T005,BTH-T017,0.923505842,0.674275453,all,114222,0.920151151,1.024725722,0.685573322
BTH-T006,BTH-T007,0.956496109,0.513255688,all,74098,0.95907537,1.032353776,0.528852124
BTH-T006,BTH-T007,0.956496109,0.513255688,all,74098,0.95907537,1.032353776,0.528852124
BTH-T006,BTH-T005,0.955672803,0.597424639,all,70845,0.9543965,0.9862818,0.621191263
BTH-T006,BTH-T005,0.955672803,0.597424639,all,70845,0.9543965,0.9862818,0.621191263
BTH-T006,BTH-T009,0.931537637,0.441377055,all,61789,0.933288526,1.03215969,0.44100035
BTH-T006,BTH-T009,0.931537637,0.441377055,all,61789,0.933288526,1.03215969,0.44100035
BTH-T006,BTH-T022,0.928949919,0.555591887,all,78826,0.933368344,0.988928764,0.562596798
BTH-T006,BTH-T022,0.928949919,0.555591887,all,78826,0.933368344,0.988928764,0.562596798
BTH-T006,BTH-T020,0.927946986,0.559313237,all,79980,0.932958913,0.99962341,0.570833125
BTH-T006,BTH-T020,0.927946986,0.559313237,all,79980,0.932958913,0.99962341,0.570833125
BTH-T006,BTH-T021,0.92735705,0.54733433,all,77326,0.932236451,0.985591988,0.551891001
BTH-T006,BTH-T021,0.92735705,0.54733433,all,77326,0.932236451,0.985591988,0.551891001
BTH-T006,BTH-T008,0.927174919,0.50650328,all,38683,0.927179395,1.028571745,0.491106682
BTH-T006,BTH-T008,0.927174919,0.50650328,all,38683,0.927179395,1.028571745,0.491106682
